2026-03-18 09:00:02 | WARN | service_b | Retry attempt 2
2026-03-18 09:32:03 | WARN | auth_service | Slow query detected: 320ms
2026-03-18 09:32:03 | INFO | db_service | Health check passed
2026-03-18 09:32:03 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:32:04 | INFO | service_a | Connection pool size: 10
2026-03-18 09:32:05 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:32:05 | INFO | service_c | User login successful
2026-03-18 09:32:06 | INFO | service_b | Connection pool size: 10
2026-03-18 09:32:07 | INFO | service_a | Request completed in 120ms
2026-03-18 09:32:09 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:32:09 | ERROR | auth_service | Timeout occurred
2026-03-18 09:32:09 | ERROR | service_c | Connection refused
2026-03-18 09:32:11 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:32:11 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:32:12 | ERROR | db_service | Timeout occurred
2026-03-18 09:32:12 | INFO | service_a | Request completed in 85ms
2026-03-18 09:32:12 | INFO | service_a | Health check passed
2026-03-18 09:32:13 | INFO | service_c | Connection pool size: 10
2026-03-18 09:32:15 | WARN | auth_service | Retry attempt 1
2026-03-18 09:32:16 | INFO | db_service | Connection pool size: 10
2026-03-18 09:32:17 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:32:17 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:32:17 | INFO | service_c | Connection pool size: 10
2026-03-18 09:32:17 | ERROR | service_a | Timeout occurred
2026-03-18 09:32:17 | INFO | db_service | Config reloaded
2026-03-18 09:32:19 | INFO | service_c | Health check passed
2026-03-18 09:32:20 | INFO | auth_service | Config reloaded
2026-03-18 09:32:21 | WARN | service_c | High memory usage: 82%
2026-03-18 09:32:23 | ERROR | db_service | Timeout occurred
2026-03-18 09:32:24 | WARN | auth_service | High memory usage: 82%
2026-03-18 09:32:24 | INFO | service_b | Request completed in 120ms
2026-03-18 09:32:25 | INFO | service_c | User login successful
2026-03-18 09:32:27 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:32:28 | ERROR | service_c | Timeout occurred
2026-03-18 09:32:29 | WARN | service_c | Circuit breaker half-open
2026-03-18 09:32:29 | INFO | service_a | User login successful
2026-03-18 09:32:30 | INFO | service_c | Connection pool size: 10
2026-03-18 09:32:32 | INFO | service_b | Request completed in 85ms
2026-03-18 09:32:33 | INFO | auth_service | Health check passed
2026-03-18 09:32:33 | WARN | service_c | Retry attempt 1
2026-03-18 09:32:33 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:32:35 | INFO | db_service | Request completed in 85ms
2026-03-18 09:32:37 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:32:37 | INFO | db_service | User login successful
2026-03-18 09:32:38 | ERROR | service_c | Timeout occurred
2026-03-18 09:32:40 | ERROR | service_a | Database unavailable
2026-03-18 09:32:41 | INFO | service_c | Request completed in 85ms
2026-03-18 09:32:43 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:32:44 | INFO | service_b | Config reloaded
2026-03-18 09:32:46 | INFO | service_c | User login successful
2026-03-18 09:32:48 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:32:49 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:32:50 | WARN | auth_service | Slow query detected: 320ms
2026-03-18 09:32:52 | ERROR | service_b | Timeout occurred
2026-03-18 09:32:53 | ERROR | service_b | Timeout occurred
2026-03-18 09:32:55 | ERROR | service_b | Timeout occurred
2026-03-18 09:32:57 | ERROR | service_b | Timeout occurred
2026-03-18 09:32:58 | ERROR | service_b | Timeout occurred
2026-03-18 09:32:58 | ERROR | service_b | Timeout occurred
2026-03-18 09:32:58 | ERROR | service_b | Timeout occurred
2026-03-18 09:32:59 | ERROR | service_b | Timeout occurred
2026-03-18 09:32:59 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:01 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:02 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:03 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:03 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:03 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:03 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:05 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:06 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:08 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:10 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:11 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:12 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:13 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:13 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:13 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:14 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:14 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:14 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:16 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:18 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:19 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:20 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:22 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:24 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:26 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:26 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:28 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:28 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:28 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:29 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:29 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:31 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:33 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:35 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:36 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:36 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:36 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:36 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:37 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:38 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:38 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:38 | ERROR | service_b | Timeout occurred
2026-03-18 09:33:39 | ERROR | db_service | Database unavailable
2026-03-18 09:33:41 | WARN | auth_service | Retry attempt 1
2026-03-18 09:33:42 | INFO | service_a | User login successful
2026-03-18 09:33:43 | ERROR | db_service | Connection refused
2026-03-18 09:33:44 | WARN | service_c | Circuit breaker half-open
2026-03-18 09:33:45 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:33:45 | INFO | service_c | Config reloaded
2026-03-18 09:33:45 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:33:47 | WARN | db_service | Retry attempt 1
2026-03-18 09:33:49 | ERROR | service_c | Database unavailable
2026-03-18 09:33:51 | INFO | service_c | Connection pool size: 10
2026-03-18 09:33:53 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:33:53 | INFO | service_c | Request completed in 120ms
2026-03-18 09:33:53 | WARN | service_b | Retry attempt 2
2026-03-18 09:33:53 | INFO | db_service | Request completed in 120ms
2026-03-18 09:33:55 | INFO | service_b | User login successful
2026-03-18 09:33:57 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:33:59 | INFO | service_b | Config reloaded
2026-03-18 09:34:01 | INFO | auth_service | User login successful
2026-03-18 09:34:01 | ERROR | db_service | Timeout occurred
2026-03-18 09:34:01 | INFO | service_a | Request completed in 85ms
2026-03-18 09:34:02 | INFO | service_a | Health check passed
2026-03-18 09:34:02 | INFO | service_a | Request completed in 85ms
2026-03-18 09:34:02 | INFO | service_b | Request completed in 120ms
2026-03-18 09:34:02 | INFO | service_b | Health check passed
2026-03-18 09:34:04 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:34:05 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:34:06 | INFO | service_b | Health check passed
2026-03-18 09:34:07 | INFO | db_service | User login successful
2026-03-18 09:34:08 | INFO | service_c | Config reloaded
2026-03-18 09:34:08 | WARN | db_service | Circuit breaker half-open
2026-03-18 09:34:08 | INFO | auth_service | Request completed in 120ms
THIS LINE IS MALFORMED AND SHOULD BE SKIPPED
2026-03-18 09:34:10 | WARN | service_c | Retry attempt 1
2026-03-18 09:34:10 | INFO | auth_service | Config reloaded
2026-03-18 09:34:11 | INFO | auth_service | User login successful
2026-03-18 09:34:13 | ERROR | service_b | Connection refused
2026-03-18 09:34:14 | INFO | service_b | Health check passed
2026-03-18 09:34:15 | WARN | service_a | Slow query detected: 320ms
2026-03-18 09:34:17 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:34:17 | INFO | auth_service | Health check passed
2026-03-18 09:34:19 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:34:21 | INFO | service_c | Health check passed
2026-03-18 09:34:22 | WARN | auth_service | Slow query detected: 320ms
2026-03-18 09:34:24 | INFO | service_a | Request completed in 120ms
2026-03-18 09:34:24 | INFO | auth_service | Config reloaded
2026-03-18 09:34:25 | INFO | service_b | Connection pool size: 10
2026-03-18 09:34:26 | INFO | db_service | Connection pool size: 10
2026-03-18 09:34:26 | INFO | auth_service | Health check passed
2026-03-18 09:34:26 | ERROR | service_c | Timeout occurred
2026-03-18 09:34:26 | ERROR | service_a | Connection refused
2026-03-18 09:34:28 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:34:28 | ERROR | service_b | Database unavailable
2026-03-18 09:34:29 | INFO | service_a | User login successful
2026-03-18 09:34:31 | INFO | service_b | Connection pool size: 10
2026-03-18 09:34:33 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:34:34 | INFO | auth_service | User login successful
2026-03-18 09:34:35 | INFO | service_b | Health check passed
2026-03-18 09:34:35 | WARN | service_c | Retry attempt 2
2026-03-18 09:34:36 | WARN | service_c | Slow query detected: 320ms
2026-03-18 09:34:37 | INFO | service_a | Request completed in 120ms
2026-03-18 09:34:38 | INFO | db_service | Connection pool size: 10
2026-03-18 09:34:39 | WARN | service_b | Slow query detected: 320ms
2026-03-18 09:34:40 | INFO | service_c | Request completed in 120ms
2026-03-18 09:34:40 | INFO | db_service | Request completed in 120ms
2026-03-18 09:34:40 | INFO | service_b | Health check passed
2026-03-18 09:34:41 | INFO | service_c | Connection pool size: 10
2026-03-18 09:34:43 | ERROR | service_b | Out of memory
2026-03-18 09:34:43 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:34:45 | ERROR | service_a | Connection refused
2026-03-18 09:34:47 | INFO | service_c | Health check passed
2026-03-18 09:34:48 | INFO | auth_service | Config reloaded
2026-03-18 09:34:50 | INFO | service_c | Health check passed
2026-03-18 09:34:50 | WARN | auth_service | Retry attempt 1
2026-03-18 09:34:52 | INFO | db_service | Config reloaded
2026-03-18 09:34:52 | INFO | service_a | Request completed in 120ms
2026-03-18 09:34:52 | WARN | service_b | Retry attempt 2
2026-03-18 09:34:53 | ERROR | service_a | Timeout occurred
2026-03-18 09:34:54 | INFO | service_b | Request completed in 120ms
2026-03-18 09:34:56 | INFO | service_a | Request completed in 120ms
2026-03-18 09:34:57 | INFO | service_c | Request completed in 120ms
2026-03-18 09:34:58 | INFO | db_service | Health check passed
2026-03-18 09:34:58 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:34:58 | ERROR | auth_service | Null pointer exception
2026-03-18 09:35:00 | INFO | db_service | Request completed in 120ms
2026-03-18 09:35:00 | INFO | service_c | Request completed in 120ms
2026-03-18 09:35:01 | ERROR | service_b | Timeout occurred
2026-03-18 09:35:02 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:35:04 | ERROR | db_service | Timeout occurred
2026-03-18 09:35:04 | INFO | service_c | Health check passed
2026-03-18 09:35:04 | INFO | service_c | Request completed in 85ms
2026-03-18 09:35:05 | INFO | service_a | Health check passed
2026-03-18 09:35:05 | INFO | service_b | Request completed in 85ms
2026-03-18 09:35:05 | INFO | db_service | Health check passed
2026-03-18 09:35:07 | INFO | service_a | Connection pool size: 10
2026-03-18 09:35:08 | INFO | service_a | Health check passed
2026-03-18 09:35:10 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:35:12 | INFO | service_c | Config reloaded
2026-03-18 09:35:14 | WARN | auth_service | Slow query detected: 320ms
2026-03-18 09:35:16 | INFO | auth_service | Health check passed
2026-03-18 09:35:18 | INFO | service_a | Connection pool size: 10
2026-03-18 09:35:19 | INFO | service_a | Health check passed
2026-03-18 09:35:20 | ERROR | db_service | Timeout occurred
2026-03-18 09:35:21 | INFO | service_b | Request completed in 85ms
2026-03-18 09:35:23 | ERROR | service_a | Timeout occurred
2026-03-18 09:35:23 | INFO | db_service | Request completed in 120ms
2026-03-18 09:35:23 | INFO | service_b | User login successful
2026-03-18 09:35:23 | ERROR | service_c | Connection refused
2026-03-18 09:35:24 | ERROR | service_a | Timeout occurred
2026-03-18 09:35:26 | INFO | service_b | Connection pool size: 10
2026-03-18 09:35:28 | INFO | db_service | Health check passed
2026-03-18 09:35:30 | WARN | service_a | Circuit breaker half-open
2026-03-18 09:35:32 | INFO | service_c | Health check passed
2026-03-18 09:35:33 | ERROR | auth_service | Out of memory
2026-03-18 09:35:33 | INFO | service_c | Connection pool size: 10
2026-03-18 09:35:35 | INFO | db_service | Request completed in 120ms
2026-03-18 09:35:37 | INFO | service_c | Request completed in 120ms
2026-03-18 09:35:39 | WARN | db_service | Retry attempt 1
2026-03-18 09:35:41 | ERROR | auth_service | Timeout occurred
2026-03-18 09:35:42 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:35:43 | INFO | service_b | Connection pool size: 10
2026-03-18 09:35:43 | INFO | service_a | User login successful
2026-03-18 09:35:45 | ERROR | db_service | Connection refused
2026-03-18 09:35:45 | INFO | service_c | Request completed in 120ms
2026-03-18 09:35:46 | ERROR | service_c | Timeout occurred
2026-03-18 09:35:46 | INFO | service_b | Connection pool size: 10
2026-03-18 09:35:48 | INFO | db_service | User login successful
2026-03-18 09:35:49 | INFO | service_b | Connection pool size: 10
2026-03-18 09:35:51 | INFO | service_a | User login successful
2026-03-18 09:35:53 | INFO | service_c | Connection pool size: 10
2026-03-18 09:35:54 | WARN | db_service | Slow query detected: 320ms
2026-03-18 09:35:56 | WARN | auth_service | High memory usage: 82%
2026-03-18 09:35:56 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:35:57 | INFO | service_c | Connection pool size: 10
2026-03-18 09:35:57 | ERROR | auth_service | Out of memory
2026-03-18 09:35:59 | INFO | auth_service | User login successful
2026-03-18 09:36:01 | INFO | service_b | Health check passed
2026-03-18 09:36:03 | INFO | db_service | Health check passed
2026-03-18 09:36:03 | INFO | service_b | Request completed in 120ms
2026-03-18 09:36:05 | INFO | auth_service | Config reloaded
2026-03-18 09:36:05 | ERROR | service_b | Null pointer exception
2026-03-18 09:36:06 | ERROR | service_a | Timeout occurred
2026-03-18 09:36:08 | WARN | auth_service | Retry attempt 2
2026-03-18 09:36:08 | ERROR | service_b | Null pointer exception
2026-03-18 09:36:10 | ERROR | service_a | Out of memory
2026-03-18 09:36:11 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:36:11 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:36:12 | ERROR | db_service | Database unavailable
2026-03-18 09:36:13 | INFO | service_a | Request completed in 85ms
2026-03-18 09:36:14 | INFO | service_a | User login successful
2026-03-18 09:36:16 | INFO | db_service | Connection pool size: 10
2026-03-18 09:36:16 | INFO | service_b | Request completed in 120ms
2026-03-18 09:36:17 | INFO | db_service | Connection pool size: 10
2026-03-18 09:36:17 | WARN | service_a | Retry attempt 2
2026-03-18 09:36:19 | WARN | auth_service | Retry attempt 2
2026-03-18 09:36:19 | WARN | service_b | Retry attempt 2
2026-03-18 09:36:20 | INFO | service_b | Health check passed
2026-03-18 09:36:20 | WARN | service_b | Slow query detected: 320ms
2026-03-18 09:36:22 | INFO | service_c | Config reloaded
2026-03-18 09:36:23 | ERROR | auth_service | Timeout occurred
2026-03-18 09:36:25 | INFO | service_b | Request completed in 85ms
2026-03-18 09:36:27 | WARN | service_c | Slow query detected: 320ms
2026-03-18 09:36:28 | INFO | service_c | User login successful
2026-03-18 09:36:28 | INFO | service_b | Health check passed
2026-03-18 09:36:29 | INFO | service_b | Config reloaded
2026-03-18 09:36:30 | INFO | service_a | Health check passed
2026-03-18 09:36:30 | INFO | db_service | Health check passed
2026-03-18 09:36:31 | INFO | service_b | User login successful
2026-03-18 09:36:32 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:36:34 | ERROR | auth_service | Timeout occurred
2026-03-18 09:36:34 | INFO | service_a | Request completed in 85ms
2026-03-18 09:36:36 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:36:37 | INFO | service_b | Request completed in 85ms
2026-03-18 09:36:39 | ERROR | db_service | Timeout occurred
2026-03-18 09:36:40 | INFO | service_a | Config reloaded
2026-03-18 09:36:40 | ERROR | db_service | Timeout occurred
2026-03-18 09:36:40 | ERROR | service_b | Timeout occurred
2026-03-18 09:36:40 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:36:42 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:36:43 | INFO | service_c | Health check passed
2026-03-18 09:36:43 | INFO | auth_service | Config reloaded
2026-03-18 09:36:43 | INFO | service_a | Request completed in 120ms
2026-03-18 09:36:44 | WARN | service_a | Retry attempt 1
2026-03-18 09:36:46 | WARN | auth_service | Retry attempt 2
2026-03-18 09:36:47 | WARN | service_b | Retry attempt 1
2026-03-18 09:36:49 | INFO | service_a | Config reloaded
2026-03-18 09:36:50 | INFO | service_c | User login successful
2026-03-18 09:36:51 | INFO | auth_service | Health check passed
2026-03-18 09:36:51 | INFO | db_service | Connection pool size: 10
2026-03-18 09:36:52 | INFO | db_service | Connection pool size: 10
2026-03-18 09:36:52 | INFO | service_b | Health check passed
2026-03-18 09:36:52 | INFO | service_a | Request completed in 85ms
2026-03-18 09:36:54 | WARN | service_b | Retry attempt 2
2026-03-18 09:36:55 | INFO | service_b | Health check passed
2026-03-18 09:36:57 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:36:59 | WARN | service_b | High memory usage: 82%
2026-03-18 09:37:00 | INFO | service_c | Config reloaded
2026-03-18 09:37:00 | INFO | service_a | User login successful
2026-03-18 09:37:01 | INFO | service_a | Health check passed
2026-03-18 09:37:03 | ERROR | service_a | Timeout occurred
2026-03-18 09:37:04 | WARN | service_c | Circuit breaker half-open
2026-03-18 09:37:04 | ERROR | auth_service | Null pointer exception
2026-03-18 09:37:06 | INFO | service_b | Request completed in 120ms
2026-03-18 09:37:07 | INFO | service_c | Config reloaded
2026-03-18 09:37:08 | INFO | db_service | Config reloaded
2026-03-18 09:37:09 | WARN | auth_service | Circuit breaker half-open
2026-03-18 09:37:09 | INFO | service_a | Request completed in 85ms
2026-03-18 09:37:09 | WARN | service_c | Retry attempt 2
2026-03-18 09:37:09 | INFO | db_service | Request completed in 120ms
2026-03-18 09:37:10 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:37:11 | ERROR | service_b | Null pointer exception
2026-03-18 09:37:13 | INFO | service_b | Request completed in 120ms
2026-03-18 09:37:14 | WARN | auth_service | Slow query detected: 320ms
2026-03-18 09:37:15 | INFO | service_a | User login successful
2026-03-18 09:37:17 | INFO | service_b | Request completed in 85ms
2026-03-18 09:37:19 | INFO | service_b | Request completed in 120ms
2026-03-18 09:37:20 | INFO | db_service | Request completed in 120ms
2026-03-18 09:37:22 | WARN | service_a | Retry attempt 2
2026-03-18 09:37:22 | ERROR | service_b | Connection refused
2026-03-18 09:37:23 | INFO | service_c | Health check passed
2026-03-18 09:37:25 | INFO | service_c | Health check passed
2026-03-18 09:37:27 | WARN | auth_service | Retry attempt 1
2026-03-18 09:37:29 | INFO | service_a | Config reloaded
2026-03-18 09:37:30 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:37:31 | INFO | service_b | Request completed in 85ms
2026-03-18 09:37:31 | INFO | service_c | Connection pool size: 10
2026-03-18 09:37:31 | WARN | service_b | Slow query detected: 320ms
2026-03-18 09:37:32 | ERROR | auth_service | Out of memory
2026-03-18 09:37:33 | INFO | service_b | Connection pool size: 10
2026-03-18 09:37:34 | INFO | service_a | Request completed in 85ms
2026-03-18 09:37:36 | WARN | service_b | Slow query detected: 320ms
2026-03-18 09:37:38 | INFO | service_c | User login successful
2026-03-18 09:37:40 | INFO | service_a | Request completed in 85ms
2026-03-18 09:37:42 | INFO | service_c | User login successful
2026-03-18 09:37:44 | INFO | auth_service | Config reloaded
2026-03-18 09:37:44 | INFO | service_b | Request completed in 85ms
2026-03-18 09:37:45 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:37:46 | INFO | service_c | Config reloaded
2026-03-18 09:37:47 | INFO | service_a | Request completed in 85ms
2026-03-18 09:37:48 | INFO | db_service | User login successful
2026-03-18 09:37:49 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:37:49 | INFO | service_a | Request completed in 85ms
2026-03-18 09:37:50 | INFO | service_c | Config reloaded
2026-03-18 09:37:52 | INFO | service_b | Request completed in 120ms
2026-03-18 09:37:54 | ERROR | service_a | Timeout occurred
2026-03-18 09:37:56 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:37:56 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:37:57 | INFO | service_a | Request completed in 85ms
2026-03-18 09:37:59 | WARN | service_c | Slow query detected: 320ms
2026-03-18 09:37:59 | INFO | service_a | Connection pool size: 10
2026-03-18 09:38:01 | INFO | service_b | Connection pool size: 10
2026-03-18 09:38:02 | WARN | service_a | Slow query detected: 320ms
2026-03-18 09:38:04 | INFO | db_service | Request completed in 85ms
2026-03-18 09:38:06 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:38:08 | INFO | service_c | Request completed in 120ms
2026-03-18 09:38:09 | ERROR | db_service | Out of memory
2026-03-18 09:38:10 | INFO | db_service | Config reloaded
2026-03-18 09:38:12 | ERROR | db_service | Out of memory
2026-03-18 09:38:14 | INFO | service_a | Config reloaded
2026-03-18 09:38:14 | WARN | auth_service | Slow query detected: 320ms
2026-03-18 09:38:16 | INFO | db_service | Health check passed
2026-03-18 09:38:18 | INFO | db_service | User login successful
2026-03-18 09:38:19 | INFO | service_b | Health check passed
2026-03-18 09:38:19 | INFO | service_b | User login successful
2026-03-18 09:38:21 | WARN | service_c | Slow query detected: 320ms
2026-03-18 09:38:21 | INFO | service_a | Request completed in 120ms
2026-03-18 09:38:21 | INFO | service_b | Config reloaded
2026-03-18 09:38:21 | INFO | service_a | Connection pool size: 10
2026-03-18 09:38:21 | ERROR | auth_service | Out of memory
2026-03-18 09:38:21 | INFO | service_a | Request completed in 85ms
2026-03-18 09:38:23 | ERROR | auth_service | Out of memory
2026-03-18 09:38:25 | INFO | db_service | Request completed in 85ms
2026-03-18 09:38:26 | INFO | db_service | Health check passed
2026-03-18 09:38:27 | INFO | service_c | Cache hit ratio 0.94
2026-03-18 09:38:28 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:38:29 | INFO | auth_service | Health check passed
2026-03-18 09:38:31 | INFO | service_b | Health check passed
2026-03-18 09:38:32 | INFO | db_service | Health check passed
2026-03-18 09:38:32 | INFO | service_b | Health check passed
2026-03-18 09:38:33 | WARN | service_c | Retry attempt 1
2026-03-18 09:38:33 | ERROR | service_c | Database unavailable
2026-03-18 09:38:33 | ERROR | db_service | Timeout occurred
2026-03-18 09:38:33 | ERROR | service_c | Out of memory
2026-03-18 09:38:34 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:38:35 | INFO | service_c | Connection pool size: 10
2026-03-18 09:38:37 | INFO | service_b | Config reloaded
2026-03-18 09:38:37 | INFO | service_c | Connection pool size: 10
2026-03-18 09:38:39 | INFO | service_a | Config reloaded
2026-03-18 09:38:40 | INFO | db_service | Config reloaded
2026-03-18 09:38:41 | INFO | db_service | User login successful
2026-03-18 09:38:43 | INFO | db_service | Request completed in 85ms
2026-03-18 09:38:44 | ERROR | service_b | Null pointer exception
2026-03-18 09:38:44 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:38:46 | INFO | service_b | Connection pool size: 10
2026-03-18 09:38:47 | INFO | service_a | User login successful
2026-03-18 09:38:49 | WARN | auth_service | High memory usage: 82%
2026-03-18 09:38:51 | INFO | auth_service | Connection pool size: 10
2026-03-18 09:38:52 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:38:54 | INFO | service_a | User login successful
2026-03-18 09:38:56 | INFO | db_service | Config reloaded
2026-03-18 09:38:56 | INFO | db_service | Health check passed
2026-03-18 09:38:57 | ERROR | service_b | Database unavailable
2026-03-18 09:38:58 | INFO | auth_service | Config reloaded
2026-03-18 09:38:59 | INFO | service_a | Config reloaded
2026-03-18 09:38:59 | INFO | db_service | Request completed in 120ms
2026-03-18 09:39:00 | INFO | db_service | Cache hit ratio 0.94
2026-03-18 09:39:00 | ERROR | service_b | Timeout occurred
2026-03-18 09:39:01 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:39:01 | INFO | db_service | Request completed in 85ms
2026-03-18 09:39:02 | INFO | auth_service | Config reloaded
2026-03-18 09:39:04 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:39:05 | INFO | service_a | User login successful
2026-03-18 09:39:05 | INFO | service_b | User login successful
2026-03-18 09:39:07 | INFO | service_b | Config reloaded
2026-03-18 09:39:08 | ERROR | db_service | Connection refused
2026-03-18 09:39:10 | INFO | service_a | User login successful
2026-03-18 09:39:10 | INFO | auth_service | Cache hit ratio 0.94
2026-03-18 09:39:11 | INFO | service_b | Connection pool size: 10
2026-03-18 09:39:13 | INFO | service_b | Health check passed
2026-03-18 09:39:14 | INFO | db_service | Request completed in 120ms
2026-03-18 09:39:14 | INFO | db_service | Request completed in 85ms
2026-03-18 09:39:15 | ERROR | service_c | Out of memory
2026-03-18 09:39:16 | INFO | service_a | Config reloaded
2026-03-18 09:39:17 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:39:17 | WARN | service_a | Retry attempt 2
2026-03-18 09:39:19 | INFO | auth_service | Config reloaded
2026-03-18 09:39:21 | INFO | service_b | Config reloaded
2026-03-18 09:39:22 | INFO | service_c | Request completed in 85ms
2026-03-18 09:39:23 | WARN | db_service | Retry attempt 1
2026-03-18 09:39:25 | INFO | db_service | Connection pool size: 10
2026-03-18 09:39:25 | INFO | auth_service | Request completed in 85ms
2026-03-18 09:39:25 | ERROR | auth_service | Connection refused
2026-03-18 09:39:25 | INFO | db_service | Health check passed
2026-03-18 09:39:25 | ERROR | service_c | Database unavailable
2026-03-18 09:39:27 | INFO | db_service | Request completed in 85ms
2026-03-18 09:39:28 | INFO | service_b | Cache hit ratio 0.94
2026-03-18 09:39:30 | WARN | service_b | Circuit breaker half-open
2026-03-18 09:39:32 | INFO | auth_service | Request completed in 120ms
2026-03-18 09:39:32 | INFO | db_service | Config reloaded
2026-03-18 09:39:34 | WARN | service_c | High memory usage: 82%
2026-03-18 09:39:34 | INFO | service_a | Cache hit ratio 0.94
2026-03-18 09:39:34 | INFO | service_c | Connection pool size: 10
2026-03-18 09:39:35 | WARN | auth_service | Circuit breaker half-open
2026-03-18 09:39:36 | INFO | db_service | User login successful
2026-03-18 09:39:37 | ERROR | db_service | Timeout occurred
2026-03-18 09:39:37 | INFO | db_service | Request completed in 85ms
2026-03-18 09:39:39 | INFO | service_b | Request completed in 120ms
